,Date,Time,Unmount
0,25/03/21,09:16:20,-0.702
1,25/03/21,09:26:24,-0.679
2,25/03/21,09:34:17,-0.67
3,25/03/21,09:40:12,-0.696
4,25/03/21,09:45:53,-0.67
5,25/03/21,09:52:37,-0.638
6,25/03/21,09:59:41,-0.636
7,25/03/21,10:10:34,-0.634
8,25/03/21,10:20:12,-0.61
9,25/03/21,10:30:59,-0.643
10,25/03/21,10:43:19,-0.614
11,25/03/21,10:54:34,-0.61
12,25/03/21,11:03:10,-0.614
13,25/03/21,11:17:33,-0.563
14,25/03/21,11:23:03,-0.621
15,25/03/21,11:30:06,-0.614
16,25/03/21,11:37:12,-0.588
17,25/03/21,11:46:30,-0.601
18,25/03/21,11:48:48,-0.611
19,25/03/21,11:49:43,-0.621
20,25/03/21,11:56:52,-0.582
21,25/03/21,12:11:10,-0.551
22,25/03/21,12:19:32,-0.588
23,25/03/21,12:29:48,-0.559
24,25/03/21,12:39:41,-0.564
25,25/03/21,12:48:04,-0.582
26,25/03/21,12:52:45,-0.584
27,25/03/21,13:01:50,-0.548
28,25/03/21,13:12:15,-0.569
29,25/03/21,13:19:34,-0.55
30,25/03/21,13:32:01,-0.549
31,25/03/21,14:01:25,-0.572
32,25/03/21,14:16:24,-0.552
33,25/03/21,14:22:30,-0.524
34,25/03/21,14:30:54,-0.589
35,25/03/21,14:37:33,-0.551
36,25/03/21,14:46:07,-0.608
37,25/03/21,14:52:18,-0.594
38,25/03/21,15:00:17,-0.63
39,25/03/21,15:07:29,-0.598
40,25/03/21,15:18:22,-0.612
41,25/03/21,15:28:36,-0.604
